Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
07-13-2021,25453.4755154902,2014 Wrangler,17402,-0.27,-2.63,-13.47
09-12-2021,25793.715592655833,2014 Wrangler,17402,-0.27,-2.63,-13.47
11-12-2021,26038.228239111653,2014 Wrangler,17402,-0.27,-2.63,-13.47
01-12-2022,26146.771555227187,2014 Wrangler,17402,-0.27,-2.63,-13.47
03-14-2022,25787.44278721377,2014 Wrangler,17402,-0.27,-2.63,-13.47
05-14-2022,25307.183283678234,2014 Wrangler,17402,-0.27,-2.63,-13.47
07-14-2022,24999.704834325177,2014 Wrangler,17402,-0.27,-2.63,-13.47
09-13-2022,25404.056159910808,2014 Wrangler,17402,-0.27,-2.63,-13.47
11-13-2022,25895.37701465595,2014 Wrangler,17402,-0.27,-2.63,-13.47
01-13-2023,24797.247381180583,2014 Wrangler,17402,-0.27,-2.63,-13.47
03-15-2023,23821.98519676152,2014 Wrangler,17402,-0.27,-2.63,-13.47
05-15-2023,23878.634703774955,2014 Wrangler,17402,-0.27,-2.63,-13.47
07-15-2023,24010.59455172884,2014 Wrangler,17402,-0.27,-2.63,-13.47
09-14-2023,23613.70034852086,2014 Wrangler,17402,-0.27,-2.63,-13.47
11-14-2023,22704.53543266997,2014 Wrangler,17402,-0.27,-2.63,-13.47
01-14-2024,21507.951811846466,2014 Wrangler,17402,-0.27,-2.63,-13.47
03-15-2024,20557.38077876275,2014 Wrangler,17402,-0.27,-2.63,-13.47
05-15-2024,20171.635510975055,2014 Wrangler,17402,-0.27,-2.63,-13.47
07-15-2024,19761.564826059886,2014 Wrangler,17402,-0.27,-2.63,-13.47
09-14-2024,19510.97040843215,2014 Wrangler,17402,-0.27,-2.63,-13.47
11-14-2024,18986.45983068302,2014 Wrangler,17402,-0.27,-2.63,-13.47
01-14-2025,18237.885041524558,2014 Wrangler,17402,-0.27,-2.63,-13.47
03-16-2025,17622.60966176956,2014 Wrangler,17402,-0.27,-2.63,-13.47
11-02-2008,23995.0,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-02-2009,23899.88888888889,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-04-2009,23611.094549817186,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-04-2009,23953.9634136736,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-04-2009,24566.5309408723,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-03-2009,25139.948000085195,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-03-2009,24691.59462418569,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-03-2010,24479.667058613933,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-05-2010,24528.806452663106,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-05-2010,24470.62516154298,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-05-2010,24535.91355187669,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-04-2010,24310.489123799118,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-04-2010,23892.73762083251,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-04-2011,23439.24262729694,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-06-2011,23321.737592580666,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-06-2011,23465.147046162416,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-06-2011,23542.91287415659,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-05-2011,23523.64495736025,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-05-2011,23294.142587788963,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-05-2012,23182.996711861655,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-06-2012,23092.515528433163,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-06-2012,23310.617223010635,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-06-2012,23433.231744505043,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-05-2012,23190.097600038825,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-05-2012,22826.499606491823,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-05-2013,22568.064807970906,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-07-2013,22707.78515458339,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-07-2013,22904.370913677718,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-07-2013,23156.120894552074,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-06-2013,23257.17111146483,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-06-2013,23088.374203060794,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-06-2014,22877.164270475838,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-08-2014,22504.216354094027,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-08-2014,22772.449011730027,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-08-2014,23092.286825673047,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-07-2014,22958.023784287463,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-07-2014,22711.281974971338,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-07-2015,22061.968332756624,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-09-2015,21698.410351544382,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-09-2015,21956.277021876227,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-09-2015,22190.43629197116,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-08-2015,22141.086207311495,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-08-2015,22007.263409119456,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-08-2016,21378.416324031143,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-09-2016,20826.735997335305,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-09-2016,19709.360070176823,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-09-2016,19610.824719728334,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-08-2016,19658.83028020316,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-08-2016,19382.68670176719,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-08-2017,18824.462403444348,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-10-2017,18241.46296124606,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-10-2017,18164.85946617953,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-10-2017,18094.04895306481,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-09-2017,17977.071505815948,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-09-2017,17638.152746994863,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-09-2018,17293.195134482492,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-11-2018,16818.238924323392,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-11-2018,16611.452412549766,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-11-2018,16617.984030583197,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-10-2018,16732.128863440463,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-10-2018,16825.780423280423,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-10-2019,16152.196528727292,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-12-2019,15764.38500994452,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-12-2019,15499.617737167428,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-12-2019,15498.774434092045,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-11-2019,15502.560093348891,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-11-2019,15316.060515534313,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-11-2020,15079.114729854082,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-12-2020,14640.294223119576,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-12-2020,14362.07481391946,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-12-2020,14249.12457406661,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-11-2020,15323.05198160492,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-11-2020,16201.8885199745,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-11-2021,15774.474308783949,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-13-2021,15357.49335858828,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-13-2021,16063.84551413756,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-13-2021,17038.176327123656,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-12-2021,17052.1958475117,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-12-2021,17208.192780545927,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-12-2022,17565.91702763256,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-14-2022,17419.056580460994,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-14-2022,17257.64533280819,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-14-2022,17145.27367920038,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-13-2022,17219.193324968634,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-13-2022,16953.31310032688,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-13-2023,16180.48367552122,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-15-2023,15836.70653830726,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-15-2023,15964.946968832059,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-15-2023,16000.853590010405,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-14-2023,15715.092413275952,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-14-2023,15309.508985041663,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-14-2024,14593.58083372064,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-15-2024,13969.981347467128,2009 Wrangler,12246,-0.64,-2.76,-11.53
05-15-2024,13954.034354833144,2009 Wrangler,12246,-0.64,-2.76,-11.53
07-15-2024,13725.78970723248,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-14-2024,13383.884884460462,2009 Wrangler,12246,-0.64,-2.76,-11.53
11-14-2024,13055.501970160672,2009 Wrangler,12246,-0.64,-2.76,-11.53
01-14-2025,12687.749688109161,2009 Wrangler,12246,-0.64,-2.76,-11.53
03-16-2025,12452.378385859465,2009 Wrangler,12246,-0.64,-2.76,-11.53
09-08-2015,22980.0,2016 Wrangler,19874,0.24,-2.82,-13.91
11-08-2015,41465.968484042554,2016 Wrangler,19874,0.24,-2.82,-13.91
01-08-2016,40371.12581650831,2016 Wrangler,19874,0.24,-2.82,-13.91
03-09-2016,38849.42931705591,2016 Wrangler,19874,0.24,-2.82,-13.91
05-09-2016,32612.32405908539,2016 Wrangler,19874,0.24,-2.82,-13.91
07-09-2016,32850.43573683674,2016 Wrangler,19874,0.24,-2.82,-13.91
09-08-2016,32580.708401278454,2016 Wrangler,19874,0.24,-2.82,-13.91
11-08-2016,32000.51068244019,2016 Wrangler,19874,0.24,-2.82,-13.91
01-08-2017,30883.740423599626,2016 Wrangler,19874,0.24,-2.82,-13.91
03-10-2017,30317.710876523106,2016 Wrangler,19874,0.24,-2.82,-13.91
05-10-2017,29973.76224234932,2016 Wrangler,19874,0.24,-2.82,-13.91
07-10-2017,29779.048174512056,2016 Wrangler,19874,0.24,-2.82,-13.91
09-09-2017,29794.987125197826,2016 Wrangler,19874,0.24,-2.82,-13.91
11-09-2017,29189.32078164453,2016 Wrangler,19874,0.24,-2.82,-13.91
01-09-2018,28412.74916745209,2016 Wrangler,19874,0.24,-2.82,-13.91
03-11-2018,27628.29919265474,2016 Wrangler,19874,0.24,-2.82,-13.91
05-11-2018,27316.116213761787,2016 Wrangler,19874,0.24,-2.82,-13.91
07-11-2018,27382.787338204744,2016 Wrangler,19874,0.24,-2.82,-13.91
09-10-2018,27342.921716401655,2016 Wrangler,19874,0.24,-2.82,-13.91
11-10-2018,26964.370014416145,2016 Wrangler,19874,0.24,-2.82,-13.91
01-10-2019,26702.939314287356,2016 Wrangler,19874,0.24,-2.82,-13.91
03-12-2019,26063.18379844753,2016 Wrangler,19874,0.24,-2.82,-13.91
05-12-2019,25905.689251707998,2016 Wrangler,19874,0.24,-2.82,-13.91
07-12-2019,26125.118713133674,2016 Wrangler,19874,0.24,-2.82,-13.91
09-11-2019,26402.76886964382,2016 Wrangler,19874,0.24,-2.82,-13.91
11-11-2019,26202.03042195338,2016 Wrangler,19874,0.24,-2.82,-13.91
01-11-2020,25416.333305866843,2016 Wrangler,19874,0.24,-2.82,-13.91
03-12-2020,24681.647648672417,2016 Wrangler,19874,0.24,-2.82,-13.91
05-12-2020,24394.2980589717,2016 Wrangler,19874,0.24,-2.82,-13.91
07-12-2020,24492.301263912468,2016 Wrangler,19874,0.24,-2.82,-13.91
09-11-2020,26586.970156684725,2016 Wrangler,19874,0.24,-2.82,-13.91
11-11-2020,27770.03807344973,2016 Wrangler,19874,0.24,-2.82,-13.91
01-11-2021,26622.495366747662,2016 Wrangler,19874,0.24,-2.82,-13.91
03-13-2021,25884.435224924495,2016 Wrangler,19874,0.24,-2.82,-13.91
05-13-2021,27102.59369232662,2016 Wrangler,19874,0.24,-2.82,-13.91
07-13-2021,29635.09980882587,2016 Wrangler,19874,0.24,-2.82,-13.91
09-12-2021,30184.47075989261,2016 Wrangler,19874,0.24,-2.82,-13.91
11-12-2021,30274.85165049264,2016 Wrangler,19874,0.24,-2.82,-13.91
01-12-2022,30666.451605504586,2016 Wrangler,19874,0.24,-2.82,-13.91
03-14-2022,29956.76283814764,2016 Wrangler,19874,0.24,-2.82,-13.91
05-14-2022,29445.19796105958,2016 Wrangler,19874,0.24,-2.82,-13.91
07-14-2022,29071.792929054955,2016 Wrangler,19874,0.24,-2.82,-13.91
09-13-2022,29444.12418634333,2016 Wrangler,19874,0.24,-2.82,-13.91
11-13-2022,30155.869282855198,2016 Wrangler,19874,0.24,-2.82,-13.91
01-13-2023,28561.29668231426,2016 Wrangler,19874,0.24,-2.82,-13.91
03-15-2023,27482.00948151894,2016 Wrangler,19874,0.24,-2.82,-13.91
05-15-2023,27624.90048289939,2016 Wrangler,19874,0.24,-2.82,-13.91
07-15-2023,27785.56465580248,2016 Wrangler,19874,0.24,-2.82,-13.91
09-14-2023,27194.283999207182,2016 Wrangler,19874,0.24,-2.82,-13.91
11-14-2023,26375.452984293195,2016 Wrangler,19874,0.24,-2.82,-13.91
01-14-2024,24973.443928941248,2016 Wrangler,19874,0.24,-2.82,-13.91
03-15-2024,23621.69714197647,2016 Wrangler,19874,0.24,-2.82,-13.91
05-15-2024,23067.57145572427,2016 Wrangler,19874,0.24,-2.82,-13.91
07-15-2024,22794.85343649419,2016 Wrangler,19874,0.24,-2.82,-13.91
09-14-2024,22433.45078006351,2016 Wrangler,19874,0.24,-2.82,-13.91
11-14-2024,21771.50984436527,2016 Wrangler,19874,0.24,-2.82,-13.91
01-14-2025,20941.722689302802,2016 Wrangler,19874,0.24,-2.82,-13.91
03-16-2025,20077.59860353707,2016 Wrangler,19874,0.24,-2.82,-13.91
11-08-2016,37860.0,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-08-2017,33040.86453419811,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-10-2017,32593.23615408416,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-10-2017,32777.04664125432,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-10-2017,32260.60781887012,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-09-2017,32450.894031279924,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-09-2017,31785.96446064789,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-09-2018,31102.907380029566,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-11-2018,30571.498281341203,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-11-2018,30296.22991353723,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-11-2018,29960.89309122166,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-10-2018,29897.745535714286,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-10-2018,29753.69835756755,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-10-2019,28791.569445672354,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-12-2019,28032.24321652903,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-12-2019,27665.934871621947,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-12-2019,27847.160541772315,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-11-2019,27908.358768490605,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-11-2019,27771.918180973902,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-11-2020,26926.41190763724,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-12-2020,26309.01278129779,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-12-2020,26035.87369447358,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-12-2020,26123.745259176783,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-11-2020,28459.828043704474,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-11-2020,29447.37655202725,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-11-2021,28582.257939402567,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-13-2021,27632.996492161394,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-13-2021,28754.128409552934,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-13-2021,31813.58478690883,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-12-2021,32156.19594317716,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-12-2021,31980.735928209244,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-12-2022,32633.008040779412,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-14-2022,32154.216309879524,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-14-2022,31594.295102685624,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-14-2022,31282.46490371954,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-13-2022,31928.69990695899,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-13-2022,32873.51288497177,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-13-2023,31164.572990125725,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-15-2023,29977.34925487199,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-15-2023,30287.216271638394,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-15-2023,30601.65006119951,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-14-2023,30024.60938598809,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-14-2023,28798.33612738995,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-14-2024,27028.354680275042,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-15-2024,25621.45004186916,2017 Wrangler,21644,-0.05,-2.23,-14.14
05-15-2024,25188.55480002017,2017 Wrangler,21644,-0.05,-2.23,-14.14
07-15-2024,24813.711004016735,2017 Wrangler,21644,-0.05,-2.23,-14.14
09-14-2024,24503.832679650262,2017 Wrangler,21644,-0.05,-2.23,-14.14
11-14-2024,23776.8587576298,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-14-2025,22706.638445035063,2017 Wrangler,21644,-0.05,-2.23,-14.14
03-16-2025,21827.007330468896,2017 Wrangler,21644,-0.05,-2.23,-14.14
01-04-2011,27053.930595930233,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-06-2011,28474.069821147797,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-06-2011,29143.013508619442,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-06-2011,29383.238256979537,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-05-2011,28830.969928571427,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-05-2011,27930.570067799847,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-05-2012,27580.00524285559,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-06-2012,27576.22905204829,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-06-2012,27547.21504604813,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-06-2012,27556.80969844498,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-05-2012,27310.828061349595,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-05-2012,27074.137893826824,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-05-2013,26838.356948337776,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-07-2013,26782.19193624167,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-07-2013,26902.476665930168,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-07-2013,27197.497439887557,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-06-2013,27209.51499938699,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-06-2013,27218.035070105987,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-06-2014,27107.94703910323,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-08-2014,26723.034934980802,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-08-2014,26978.85996505337,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-08-2014,27256.3543117367,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-07-2014,27399.85187611423,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-07-2014,26958.287463520763,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-07-2015,26295.66595237766,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-09-2015,25917.57090796008,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-09-2015,26188.056414259692,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-09-2015,26536.3765164365,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-08-2015,26786.44165263567,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-08-2015,26447.49673072124,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-08-2016,25702.145923784876,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-09-2016,25036.952015574243,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-09-2016,22773.2121936813,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-09-2016,22736.974505696624,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-08-2016,22994.448188805567,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-08-2016,22767.937113845623,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-08-2017,22129.47857544022,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-10-2017,21530.194213310297,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-10-2017,21322.283372550257,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-10-2017,21021.20606290523,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-09-2017,20878.504290571538,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-09-2017,20710.38395586867,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-09-2018,20224.55178492728,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-11-2018,19704.381353209534,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-11-2018,19375.810308394328,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-11-2018,19305.197723440135,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-10-2018,19391.271065137316,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-10-2018,19196.860178002175,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-10-2019,18626.517699427684,2011 Wrangler,13916,-0.39,-2.51,-12.76
03-12-2019,18053.504887224502,2011 Wrangler,13916,-0.39,-2.51,-12.76
05-12-2019,17835.289477984566,2011 Wrangler,13916,-0.39,-2.51,-12.76
07-12-2019,17984.640295032656,2011 Wrangler,13916,-0.39,-2.51,-12.76
09-11-2019,18067.925519002176,2011 Wrangler,13916,-0.39,-2.51,-12.76
11-11-2019,17876.88789712865,2011 Wrangler,13916,-0.39,-2.51,-12.76
01-11-2020,17084.174276478127,2011 Wrangler,13916,-0.39,-2.51,-12.76
