Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
09-08-2015,6202.797025966183,1990 Wrangler,16174,-10.95,74.47,74.06
11-08-2015,6612.005455280172,1990 Wrangler,16174,-10.95,74.47,74.06
01-08-2016,6850.774820049157,1990 Wrangler,16174,-10.95,74.47,74.06
03-09-2016,6781.342644348894,1990 Wrangler,16174,-10.95,74.47,74.06
05-09-2016,6851.455121216009,1990 Wrangler,16174,-10.95,74.47,74.06
07-09-2016,6800.026659706221,1990 Wrangler,16174,-10.95,74.47,74.06
09-08-2016,6912.531825657895,1990 Wrangler,16174,-10.95,74.47,74.06
11-08-2016,7228.416272965879,1990 Wrangler,16174,-10.95,74.47,74.06
01-08-2017,6562.37465034965,1990 Wrangler,16174,-10.95,74.47,74.06
03-10-2017,7154.262253225176,1990 Wrangler,16174,-10.95,74.47,74.06
05-10-2017,7591.072112008427,1990 Wrangler,16174,-10.95,74.47,74.06
07-10-2017,7648.572337962963,1990 Wrangler,16174,-10.95,74.47,74.06
09-09-2017,6976.786105412917,1990 Wrangler,16174,-10.95,74.47,74.06
11-09-2017,7336.331451564016,1990 Wrangler,16174,-10.95,74.47,74.06
01-09-2018,7786.251434112763,1990 Wrangler,16174,-10.95,74.47,74.06
03-11-2018,7289.954219649712,1990 Wrangler,16174,-10.95,74.47,74.06
05-11-2018,6800.8131296641795,1990 Wrangler,16174,-10.95,74.47,74.06
07-11-2018,7443.387404373557,1990 Wrangler,16174,-10.95,74.47,74.06
09-10-2018,7692.389642940901,1990 Wrangler,16174,-10.95,74.47,74.06
11-10-2018,8313.367967736705,1990 Wrangler,16174,-10.95,74.47,74.06
01-10-2019,8257.500782252888,1990 Wrangler,16174,-10.95,74.47,74.06
03-12-2019,8047.040911970781,1990 Wrangler,16174,-10.95,74.47,74.06
05-12-2019,8029.248206967213,1990 Wrangler,16174,-10.95,74.47,74.06
07-12-2019,7728.147255535056,1990 Wrangler,16174,-10.95,74.47,74.06
09-11-2019,7864.015090396579,1990 Wrangler,16174,-10.95,74.47,74.06
11-11-2019,9105.962720913107,1990 Wrangler,16174,-10.95,74.47,74.06
01-11-2020,9544.349530426187,1990 Wrangler,16174,-10.95,74.47,74.06
03-12-2020,9019.378975826972,1990 Wrangler,16174,-10.95,74.47,74.06
05-12-2020,9173.980663549868,1990 Wrangler,16174,-10.95,74.47,74.06
07-12-2020,11152.16014068725,1990 Wrangler,16174,-10.95,74.47,74.06
09-11-2020,13285.786598652932,1990 Wrangler,16174,-10.95,74.47,74.06
11-11-2020,10350.547905947336,1990 Wrangler,16174,-10.95,74.47,74.06
01-11-2021,8836.450604262014,1990 Wrangler,16174,-10.95,74.47,74.06
03-13-2021,8036.193712908012,1990 Wrangler,16174,-10.95,74.47,74.06
05-13-2021,9888.603620256696,1990 Wrangler,16174,-10.95,74.47,74.06
07-13-2021,10273.581616950758,1990 Wrangler,16174,-10.95,74.47,74.06
09-12-2021,11058.227758290815,1990 Wrangler,16174,-10.95,74.47,74.06
11-12-2021,13304.058111954459,1990 Wrangler,16174,-10.95,74.47,74.06
01-12-2022,12502.106832570043,1990 Wrangler,16174,-10.95,74.47,74.06
03-14-2022,11312.886606701286,1990 Wrangler,16174,-10.95,74.47,74.06
05-14-2022,10758.874404674678,1990 Wrangler,16174,-10.95,74.47,74.06
07-14-2022,11500.036913298565,1990 Wrangler,16174,-10.95,74.47,74.06
09-13-2022,12049.92277940271,1990 Wrangler,16174,-10.95,74.47,74.06
11-13-2022,12421.395383754072,1990 Wrangler,16174,-10.95,74.47,74.06
01-13-2023,11752.493618744415,1990 Wrangler,16174,-10.95,74.47,74.06
03-15-2023,10683.177603630278,1990 Wrangler,16174,-10.95,74.47,74.06
05-15-2023,11725.060328185327,1990 Wrangler,16174,-10.95,74.47,74.06
07-15-2023,10443.478154699049,1990 Wrangler,16174,-10.95,74.47,74.06
09-14-2023,11162.234435797665,1990 Wrangler,16174,-10.95,74.47,74.06
11-14-2023,11643.499428013392,1990 Wrangler,16174,-10.95,74.47,74.06
01-14-2024,12292.197717716648,1990 Wrangler,16174,-10.95,74.47,74.06
03-15-2024,10216.574705707995,1990 Wrangler,16174,-10.95,74.47,74.06
05-15-2024,9496.54489976415,1990 Wrangler,16174,-10.95,74.47,74.06
07-15-2024,8510.382793876639,1990 Wrangler,16174,-10.95,74.47,74.06
09-14-2024,10621.322579011345,1990 Wrangler,16174,-10.95,74.47,74.06
11-14-2024,9240.534535489342,1990 Wrangler,16174,-10.95,74.47,74.06
01-14-2025,9479.103878348214,1990 Wrangler,16174,-10.95,74.47,74.06
03-16-2025,13637.554646309314,1990 Wrangler,16174,-10.95,74.47,74.06
11-02-2008,6171.652173913043,1997 Wrangler,9966,1.72,1.05,-1.74
01-02-2009,7080.165653280543,1997 Wrangler,9966,1.72,1.05,-1.74
03-04-2009,7302.626457361759,1997 Wrangler,9966,1.72,1.05,-1.74
05-04-2009,7362.119220098643,1997 Wrangler,9966,1.72,1.05,-1.74
07-04-2009,7257.711765986071,1997 Wrangler,9966,1.72,1.05,-1.74
09-03-2009,7542.28142921147,1997 Wrangler,9966,1.72,1.05,-1.74
11-03-2009,7871.274637927133,1997 Wrangler,9966,1.72,1.05,-1.74
01-03-2010,7719.553022254529,1997 Wrangler,9966,1.72,1.05,-1.74
03-05-2010,7624.002729841173,1997 Wrangler,9966,1.72,1.05,-1.74
05-05-2010,7975.2088410596025,1997 Wrangler,9966,1.72,1.05,-1.74
07-05-2010,8007.584643428501,1997 Wrangler,9966,1.72,1.05,-1.74
09-04-2010,7938.333496930326,1997 Wrangler,9966,1.72,1.05,-1.74
11-04-2010,7812.091132103104,1997 Wrangler,9966,1.72,1.05,-1.74
01-04-2011,7681.66716980587,1997 Wrangler,9966,1.72,1.05,-1.74
03-06-2011,7790.881451705196,1997 Wrangler,9966,1.72,1.05,-1.74
05-06-2011,7880.994162449926,1997 Wrangler,9966,1.72,1.05,-1.74
07-06-2011,8341.794431347746,1997 Wrangler,9966,1.72,1.05,-1.74
09-05-2011,8378.966160916645,1997 Wrangler,9966,1.72,1.05,-1.74
11-05-2011,8114.543173975957,1997 Wrangler,9966,1.72,1.05,-1.74
01-05-2012,7683.7748891001265,1997 Wrangler,9966,1.72,1.05,-1.74
03-06-2012,7815.3773217271855,1997 Wrangler,9966,1.72,1.05,-1.74
05-06-2012,7978.519976891267,1997 Wrangler,9966,1.72,1.05,-1.74
07-06-2012,8110.465700263422,1997 Wrangler,9966,1.72,1.05,-1.74
09-05-2012,7715.103293053778,1997 Wrangler,9966,1.72,1.05,-1.74
11-05-2012,7494.412348620211,1997 Wrangler,9966,1.72,1.05,-1.74
01-05-2013,7412.249929689698,1997 Wrangler,9966,1.72,1.05,-1.74
03-07-2013,7350.845194848084,1997 Wrangler,9966,1.72,1.05,-1.74
05-07-2013,7519.897858255452,1997 Wrangler,9966,1.72,1.05,-1.74
07-07-2013,7519.585072595281,1997 Wrangler,9966,1.72,1.05,-1.74
09-06-2013,7568.8880327130855,1997 Wrangler,9966,1.72,1.05,-1.74
11-06-2013,7476.195257562228,1997 Wrangler,9966,1.72,1.05,-1.74
01-06-2014,7531.639981119685,1997 Wrangler,9966,1.72,1.05,-1.74
03-08-2014,7435.237242195225,1997 Wrangler,9966,1.72,1.05,-1.74
05-08-2014,7709.234412797503,1997 Wrangler,9966,1.72,1.05,-1.74
07-08-2014,7799.062095569935,1997 Wrangler,9966,1.72,1.05,-1.74
09-07-2014,7856.624783721433,1997 Wrangler,9966,1.72,1.05,-1.74
11-07-2014,8014.038536531528,1997 Wrangler,9966,1.72,1.05,-1.74
01-07-2015,7958.295040122652,1997 Wrangler,9966,1.72,1.05,-1.74
03-09-2015,7815.666836403353,1997 Wrangler,9966,1.72,1.05,-1.74
05-09-2015,8076.767613518914,1997 Wrangler,9966,1.72,1.05,-1.74
07-09-2015,8136.590558120017,1997 Wrangler,9966,1.72,1.05,-1.74
09-08-2015,8112.39836467871,1997 Wrangler,9966,1.72,1.05,-1.74
11-08-2015,8196.145788169712,1997 Wrangler,9966,1.72,1.05,-1.74
01-08-2016,8036.28921624933,1997 Wrangler,9966,1.72,1.05,-1.74
03-09-2016,7794.091508027911,1997 Wrangler,9966,1.72,1.05,-1.74
05-09-2016,8047.1658588978835,1997 Wrangler,9966,1.72,1.05,-1.74
07-09-2016,8117.423672566371,1997 Wrangler,9966,1.72,1.05,-1.74
09-08-2016,8320.709718478587,1997 Wrangler,9966,1.72,1.05,-1.74
11-08-2016,8311.979502209904,1997 Wrangler,9966,1.72,1.05,-1.74
01-08-2017,8195.422536357717,1997 Wrangler,9966,1.72,1.05,-1.74
03-10-2017,7990.205808952787,1997 Wrangler,9966,1.72,1.05,-1.74
05-10-2017,8164.207122409045,1997 Wrangler,9966,1.72,1.05,-1.74
07-10-2017,8109.620679808401,1997 Wrangler,9966,1.72,1.05,-1.74
09-09-2017,7966.447125639932,1997 Wrangler,9966,1.72,1.05,-1.74
11-09-2017,8138.464548684885,1997 Wrangler,9966,1.72,1.05,-1.74
01-09-2018,8088.70791553513,1997 Wrangler,9966,1.72,1.05,-1.74
03-11-2018,8022.695070187166,1997 Wrangler,9966,1.72,1.05,-1.74
05-11-2018,7964.0563328291555,1997 Wrangler,9966,1.72,1.05,-1.74
07-11-2018,7959.1062423996755,1997 Wrangler,9966,1.72,1.05,-1.74
09-10-2018,8126.505725892055,1997 Wrangler,9966,1.72,1.05,-1.74
11-10-2018,7957.638559394877,1997 Wrangler,9966,1.72,1.05,-1.74
01-10-2019,7732.201647727273,1997 Wrangler,9966,1.72,1.05,-1.74
03-12-2019,7797.158026219288,1997 Wrangler,9966,1.72,1.05,-1.74
05-12-2019,7901.373534458107,1997 Wrangler,9966,1.72,1.05,-1.74
07-12-2019,8071.225115351341,1997 Wrangler,9966,1.72,1.05,-1.74
09-11-2019,8272.608101159312,1997 Wrangler,9966,1.72,1.05,-1.74
11-11-2019,8036.410394419566,1997 Wrangler,9966,1.72,1.05,-1.74
01-11-2020,7866.084811267071,1997 Wrangler,9966,1.72,1.05,-1.74
03-12-2020,7712.817152265017,1997 Wrangler,9966,1.72,1.05,-1.74
05-12-2020,7678.803072752605,1997 Wrangler,9966,1.72,1.05,-1.74
07-12-2020,7859.490351800755,1997 Wrangler,9966,1.72,1.05,-1.74
09-11-2020,8723.598814671239,1997 Wrangler,9966,1.72,1.05,-1.74
11-11-2020,8553.189017535971,1997 Wrangler,9966,1.72,1.05,-1.74
01-11-2021,9149.154057633648,1997 Wrangler,9966,1.72,1.05,-1.74
03-13-2021,9611.050713087248,1997 Wrangler,9966,1.72,1.05,-1.74
05-13-2021,10323.455508656154,1997 Wrangler,9966,1.72,1.05,-1.74
07-13-2021,10558.398940875233,1997 Wrangler,9966,1.72,1.05,-1.74
09-12-2021,10505.345931622569,1997 Wrangler,9966,1.72,1.05,-1.74
11-12-2021,10398.270000444207,1997 Wrangler,9966,1.72,1.05,-1.74
01-12-2022,10520.225825356514,1997 Wrangler,9966,1.72,1.05,-1.74
03-14-2022,10758.712289301686,1997 Wrangler,9966,1.72,1.05,-1.74
05-14-2022,10758.571957410802,1997 Wrangler,9966,1.72,1.05,-1.74
07-14-2022,11455.354391538996,1997 Wrangler,9966,1.72,1.05,-1.74
09-13-2022,11057.782805266204,1997 Wrangler,9966,1.72,1.05,-1.74
11-13-2022,10480.785840040242,1997 Wrangler,9966,1.72,1.05,-1.74
01-13-2023,10133.436210108925,1997 Wrangler,9966,1.72,1.05,-1.74
03-15-2023,10300.449419477309,1997 Wrangler,9966,1.72,1.05,-1.74
05-15-2023,10625.314704772685,1997 Wrangler,9966,1.72,1.05,-1.74
07-15-2023,10411.891793334593,1997 Wrangler,9966,1.72,1.05,-1.74
09-14-2023,10256.39197512136,1997 Wrangler,9966,1.72,1.05,-1.74
11-14-2023,10136.397263178496,1997 Wrangler,9966,1.72,1.05,-1.74
01-14-2024,10210.258333333333,1997 Wrangler,9966,1.72,1.05,-1.74
03-15-2024,10093.883907507632,1997 Wrangler,9966,1.72,1.05,-1.74
05-15-2024,10191.520028612304,1997 Wrangler,9966,1.72,1.05,-1.74
07-15-2024,10399.000669164881,1997 Wrangler,9966,1.72,1.05,-1.74
09-14-2024,11425.474579308784,1997 Wrangler,9966,1.72,1.05,-1.74
11-14-2024,10585.876439003436,1997 Wrangler,9966,1.72,1.05,-1.74
01-14-2025,10109.690398185483,1997 Wrangler,9966,1.72,1.05,-1.74
03-16-2025,9847.909526209678,1997 Wrangler,9966,1.72,1.05,-1.74
11-02-2008,2900.0,1993 Wrangler,9789,1.31,-3.32,-12.79
01-02-2009,6239.0570033482145,1993 Wrangler,9789,1.31,-3.32,-12.79
03-04-2009,5218.905833544197,1993 Wrangler,9789,1.31,-3.32,-12.79
05-04-2009,4630.994637472588,1993 Wrangler,9789,1.31,-3.32,-12.79
07-04-2009,4989.855343415776,1993 Wrangler,9789,1.31,-3.32,-12.79
09-03-2009,5823.805215224582,1993 Wrangler,9789,1.31,-3.32,-12.79
11-03-2009,6336.396802839303,1993 Wrangler,9789,1.31,-3.32,-12.79
01-03-2010,6229.026455145785,1993 Wrangler,9789,1.31,-3.32,-12.79
03-05-2010,5960.904135985393,1993 Wrangler,9789,1.31,-3.32,-12.79
05-05-2010,6552.802512689579,1993 Wrangler,9789,1.31,-3.32,-12.79
07-05-2010,6978.981761415009,1993 Wrangler,9789,1.31,-3.32,-12.79
09-04-2010,6463.256188484252,1993 Wrangler,9789,1.31,-3.32,-12.79
11-04-2010,6990.934003311725,1993 Wrangler,9789,1.31,-3.32,-12.79
01-04-2011,6102.296613064869,1993 Wrangler,9789,1.31,-3.32,-12.79
03-06-2011,5878.016184529786,1993 Wrangler,9789,1.31,-3.32,-12.79
05-06-2011,7228.9637935633,1993 Wrangler,9789,1.31,-3.32,-12.79
07-06-2011,6499.160935563817,1993 Wrangler,9789,1.31,-3.32,-12.79
09-05-2011,6446.127604166667,1993 Wrangler,9789,1.31,-3.32,-12.79
11-05-2011,5859.606837296984,1993 Wrangler,9789,1.31,-3.32,-12.79
01-05-2012,6066.32028067719,1993 Wrangler,9789,1.31,-3.32,-12.79
03-06-2012,6202.15034176847,1993 Wrangler,9789,1.31,-3.32,-12.79
05-06-2012,7065.828645833333,1993 Wrangler,9789,1.31,-3.32,-12.79
07-06-2012,6649.78394541779,1993 Wrangler,9789,1.31,-3.32,-12.79
09-05-2012,5937.009462084673,1993 Wrangler,9789,1.31,-3.32,-12.79
11-05-2012,5806.9612096493265,1993 Wrangler,9789,1.31,-3.32,-12.79
01-05-2013,5718.935283099393,1993 Wrangler,9789,1.31,-3.32,-12.79
03-07-2013,6225.058417953852,1993 Wrangler,9789,1.31,-3.32,-12.79
05-07-2013,6066.45857364685,1993 Wrangler,9789,1.31,-3.32,-12.79
07-07-2013,6581.94601457935,1993 Wrangler,9789,1.31,-3.32,-12.79
09-06-2013,6528.3869410569105,1993 Wrangler,9789,1.31,-3.32,-12.79
11-06-2013,6570.223726674335,1993 Wrangler,9789,1.31,-3.32,-12.79
01-06-2014,6401.034227029312,1993 Wrangler,9789,1.31,-3.32,-12.79
03-08-2014,6114.244456321261,1993 Wrangler,9789,1.31,-3.32,-12.79
05-08-2014,6029.578474252064,1993 Wrangler,9789,1.31,-3.32,-12.79
07-08-2014,6742.164795987991,1993 Wrangler,9789,1.31,-3.32,-12.79
09-07-2014,7278.069902802893,1993 Wrangler,9789,1.31,-3.32,-12.79
11-07-2014,7083.517855565371,1993 Wrangler,9789,1.31,-3.32,-12.79
01-07-2015,7118.4990802744705,1993 Wrangler,9789,1.31,-3.32,-12.79
03-09-2015,7070.180592835986,1993 Wrangler,9789,1.31,-3.32,-12.79
05-09-2015,7312.9505862646565,1993 Wrangler,9789,1.31,-3.32,-12.79
07-09-2015,7890.313500483455,1993 Wrangler,9789,1.31,-3.32,-12.79
09-08-2015,8128.767246650362,1993 Wrangler,9789,1.31,-3.32,-12.79
11-08-2015,7781.996707375479,1993 Wrangler,9789,1.31,-3.32,-12.79
01-08-2016,7143.835769746933,1993 Wrangler,9789,1.31,-3.32,-12.79
03-09-2016,6977.269345553905,1993 Wrangler,9789,1.31,-3.32,-12.79
05-09-2016,7189.638501087858,1993 Wrangler,9789,1.31,-3.32,-12.79
07-09-2016,7091.111827683918,1993 Wrangler,9789,1.31,-3.32,-12.79
09-08-2016,8349.944076742628,1993 Wrangler,9789,1.31,-3.32,-12.79
11-08-2016,7608.334319823435,1993 Wrangler,9789,1.31,-3.32,-12.79
01-08-2017,6907.928930567733,1993 Wrangler,9789,1.31,-3.32,-12.79
03-10-2017,6599.412066996574,1993 Wrangler,9789,1.31,-3.32,-12.79
05-10-2017,6905.056943202147,1993 Wrangler,9789,1.31,-3.32,-12.79
07-10-2017,7686.659694793537,1993 Wrangler,9789,1.31,-3.32,-12.79
09-09-2017,7236.885371767241,1993 Wrangler,9789,1.31,-3.32,-12.79
11-09-2017,6681.348291320166,1993 Wrangler,9789,1.31,-3.32,-12.79
01-09-2018,6822.562119153491,1993 Wrangler,9789,1.31,-3.32,-12.79
03-11-2018,6326.94144486692,1993 Wrangler,9789,1.31,-3.32,-12.79
05-11-2018,6760.822479289605,1993 Wrangler,9789,1.31,-3.32,-12.79
07-11-2018,7205.349795484293,1993 Wrangler,9789,1.31,-3.32,-12.79
09-10-2018,7428.764342948718,1993 Wrangler,9789,1.31,-3.32,-12.79
11-10-2018,7057.614936999156,1993 Wrangler,9789,1.31,-3.32,-12.79
01-10-2019,7395.686582481514,1993 Wrangler,9789,1.31,-3.32,-12.79
03-12-2019,7893.210954505877,1993 Wrangler,9789,1.31,-3.32,-12.79
05-12-2019,9075.647228803791,1993 Wrangler,9789,1.31,-3.32,-12.79
07-12-2019,8502.939876215738,1993 Wrangler,9789,1.31,-3.32,-12.79
09-11-2019,7773.145469642073,1993 Wrangler,9789,1.31,-3.32,-12.79
11-11-2019,7958.256771824453,1993 Wrangler,9789,1.31,-3.32,-12.79
01-11-2020,8310.68046875,1993 Wrangler,9789,1.31,-3.32,-12.79
03-12-2020,8566.356141920096,1993 Wrangler,9789,1.31,-3.32,-12.79
05-12-2020,8184.887628007152,1993 Wrangler,9789,1.31,-3.32,-12.79
07-12-2020,8115.648713235294,1993 Wrangler,9789,1.31,-3.32,-12.79
09-11-2020,8839.417902260639,1993 Wrangler,9789,1.31,-3.32,-12.79
11-11-2020,8575.062729105572,1993 Wrangler,9789,1.31,-3.32,-12.79
01-11-2021,8331.930550913547,1993 Wrangler,9789,1.31,-3.32,-12.79
03-13-2021,8736.357235270701,1993 Wrangler,9789,1.31,-3.32,-12.79
05-13-2021,11246.852509940358,1993 Wrangler,9789,1.31,-3.32,-12.79
07-13-2021,10514.310825892857,1993 Wrangler,9789,1.31,-3.32,-12.79
09-12-2021,11858.605387931035,1993 Wrangler,9789,1.31,-3.32,-12.79
11-12-2021,10871.366265243902,1993 Wrangler,9789,1.31,-3.32,-12.79
01-12-2022,11296.300447316104,1993 Wrangler,9789,1.31,-3.32,-12.79
03-14-2022,10652.372730987612,1993 Wrangler,9789,1.31,-3.32,-12.79
05-14-2022,10575.740573875255,1993 Wrangler,9789,1.31,-3.32,-12.79
07-14-2022,11175.769958307597,1993 Wrangler,9789,1.31,-3.32,-12.79
09-13-2022,11347.035196355237,1993 Wrangler,9789,1.31,-3.32,-12.79
11-13-2022,11111.031542150226,1993 Wrangler,9789,1.31,-3.32,-12.79
01-13-2023,11709.778785882994,1993 Wrangler,9789,1.31,-3.32,-12.79
03-15-2023,10280.949409383318,1993 Wrangler,9789,1.31,-3.32,-12.79
05-15-2023,11081.882065080565,1993 Wrangler,9789,1.31,-3.32,-12.79
07-15-2023,12069.223599137931,1993 Wrangler,9789,1.31,-3.32,-12.79
09-14-2023,12490.05468161266,1993 Wrangler,9789,1.31,-3.32,-12.79
11-14-2023,11263.3704375,1993 Wrangler,9789,1.31,-3.32,-12.79
01-14-2024,11405.833708573487,1993 Wrangler,9789,1.31,-3.32,-12.79
03-15-2024,10982.3323817292,1993 Wrangler,9789,1.31,-3.32,-12.79
05-15-2024,10915.770365021008,1993 Wrangler,9789,1.31,-3.32,-12.79
07-15-2024,11078.629781495205,1993 Wrangler,9789,1.31,-3.32,-12.79
09-14-2024,10563.955793323068,1993 Wrangler,9789,1.31,-3.32,-12.79
11-14-2024,10681.624298878205,1993 Wrangler,9789,1.31,-3.32,-12.79
01-14-2025,11037.399688852815,1993 Wrangler,9789,1.31,-3.32,-12.79
03-16-2025,9847.689628666036,1993 Wrangler,9789,1.31,-3.32,-12.79
01-02-2009,4096.542410714285,1992 Wrangler,11321,-7.22,-14.43,7.77
03-04-2009,5403.682091346154,1992 Wrangler,11321,-7.22,-14.43,7.77
05-04-2009,5079.1463362707345,1992 Wrangler,11321,-7.22,-14.43,7.77
07-04-2009,5419.5,1992 Wrangler,11321,-7.22,-14.43,7.77
09-03-2009,5532.988942050321,1992 Wrangler,11321,-7.22,-14.43,7.77
11-03-2009,5799.319622297932,1992 Wrangler,11321,-7.22,-14.43,7.77
01-03-2010,5940.446336784863,1992 Wrangler,11321,-7.22,-14.43,7.77
03-05-2010,5620.405975464358,1992 Wrangler,11321,-7.22,-14.43,7.77
05-05-2010,5985.170563022416,1992 Wrangler,11321,-7.22,-14.43,7.77
07-05-2010,5782.989359115664,1992 Wrangler,11321,-7.22,-14.43,7.77
09-04-2010,5965.421537691504,1992 Wrangler,11321,-7.22,-14.43,7.77
11-04-2010,6502.187140469528,1992 Wrangler,11321,-7.22,-14.43,7.77
01-04-2011,6013.937553146258,1992 Wrangler,11321,-7.22,-14.43,7.77
03-06-2011,6082.852926587301,1992 Wrangler,11321,-7.22,-14.43,7.77
05-06-2011,5989.447371063625,1992 Wrangler,11321,-7.22,-14.43,7.77
07-06-2011,6497.248816507899,1992 Wrangler,11321,-7.22,-14.43,7.77
09-05-2011,6512.45561556208,1992 Wrangler,11321,-7.22,-14.43,7.77
11-05-2011,5728.988258204277,1992 Wrangler,11321,-7.22,-14.43,7.77
01-05-2012,5563.475175233645,1992 Wrangler,11321,-7.22,-14.43,7.77
03-06-2012,6039.457009180791,1992 Wrangler,11321,-7.22,-14.43,7.77
05-06-2012,6099.689707249071,1992 Wrangler,11321,-7.22,-14.43,7.77
07-06-2012,6417.044490867296,1992 Wrangler,11321,-7.22,-14.43,7.77
09-05-2012,6218.787968381196,1992 Wrangler,11321,-7.22,-14.43,7.77
11-05-2012,5836.423245444719,1992 Wrangler,11321,-7.22,-14.43,7.77
01-05-2013,5491.139969926156,1992 Wrangler,11321,-7.22,-14.43,7.77
03-07-2013,5911.4440237915405,1992 Wrangler,11321,-7.22,-14.43,7.77
05-07-2013,6092.668762019231,1992 Wrangler,11321,-7.22,-14.43,7.77
07-07-2013,6242.123411550076,1992 Wrangler,11321,-7.22,-14.43,7.77
09-06-2013,6019.88613867496,1992 Wrangler,11321,-7.22,-14.43,7.77
11-06-2013,6074.660788859003,1992 Wrangler,11321,-7.22,-14.43,7.77
01-06-2014,6175.791333643123,1992 Wrangler,11321,-7.22,-14.43,7.77
03-08-2014,6064.659916853513,1992 Wrangler,11321,-7.22,-14.43,7.77
05-08-2014,6914.3782083333335,1992 Wrangler,11321,-7.22,-14.43,7.77
07-08-2014,6651.856845688351,1992 Wrangler,11321,-7.22,-14.43,7.77
09-07-2014,6503.329055587067,1992 Wrangler,11321,-7.22,-14.43,7.77
11-07-2014,6448.6408418933925,1992 Wrangler,11321,-7.22,-14.43,7.77
01-07-2015,7015.323074069077,1992 Wrangler,11321,-7.22,-14.43,7.77
03-09-2015,6596.520146202883,1992 Wrangler,11321,-7.22,-14.43,7.77
05-09-2015,6522.175868610224,1992 Wrangler,11321,-7.22,-14.43,7.77
07-09-2015,6611.903344481605,1992 Wrangler,11321,-7.22,-14.43,7.77
09-08-2015,6737.2195864790665,1992 Wrangler,11321,-7.22,-14.43,7.77
11-08-2015,6519.748732572877,1992 Wrangler,11321,-7.22,-14.43,7.77
01-08-2016,6501.902963560886,1992 Wrangler,11321,-7.22,-14.43,7.77
03-09-2016,6848.541376282337,1992 Wrangler,11321,-7.22,-14.43,7.77
05-09-2016,6752.452575270636,1992 Wrangler,11321,-7.22,-14.43,7.77
07-09-2016,7039.9345180136315,1992 Wrangler,11321,-7.22,-14.43,7.77
09-08-2016,7115.814910577902,1992 Wrangler,11321,-7.22,-14.43,7.77
11-08-2016,6736.174822154471,1992 Wrangler,11321,-7.22,-14.43,7.77
