Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
03-16-2025,10624.396422371032,2006 4Runner,10558,0.39,-1.2,-5.5
11-02-2008,25123.2,2007 4Runner,11132,1.14,3.22,-7.6
01-02-2009,22585.46770882215,2007 4Runner,11132,1.14,3.22,-7.6
03-04-2009,22751.24116099829,2007 4Runner,11132,1.14,3.22,-7.6
05-04-2009,23315.98937058599,2007 4Runner,11132,1.14,3.22,-7.6
07-04-2009,23619.068705476402,2007 4Runner,11132,1.14,3.22,-7.6
09-03-2009,23862.980483271374,2007 4Runner,11132,1.14,3.22,-7.6
11-03-2009,24065.97501963865,2007 4Runner,11132,1.14,3.22,-7.6
01-03-2010,23811.22192060918,2007 4Runner,11132,1.14,3.22,-7.6
03-05-2010,23639.583218943033,2007 4Runner,11132,1.14,3.22,-7.6
05-05-2010,23247.48529223686,2007 4Runner,11132,1.14,3.22,-7.6
07-05-2010,23356.464650331804,2007 4Runner,11132,1.14,3.22,-7.6
09-04-2010,23508.399405673958,2007 4Runner,11132,1.14,3.22,-7.6
11-04-2010,23363.191330229718,2007 4Runner,11132,1.14,3.22,-7.6
01-04-2011,22935.304377174307,2007 4Runner,11132,1.14,3.22,-7.6
03-06-2011,22678.919680254046,2007 4Runner,11132,1.14,3.22,-7.6
05-06-2011,22670.223548452355,2007 4Runner,11132,1.14,3.22,-7.6
07-06-2011,22393.10039243438,2007 4Runner,11132,1.14,3.22,-7.6
09-05-2011,21983.20208494493,2007 4Runner,11132,1.14,3.22,-7.6
11-05-2011,21185.68268464603,2007 4Runner,11132,1.14,3.22,-7.6
01-05-2012,20486.4265862132,2007 4Runner,11132,1.14,3.22,-7.6
03-06-2012,20011.032935298295,2007 4Runner,11132,1.14,3.22,-7.6
05-06-2012,19792.28775554589,2007 4Runner,11132,1.14,3.22,-7.6
07-06-2012,19624.802326274978,2007 4Runner,11132,1.14,3.22,-7.6
09-05-2012,19078.07177223663,2007 4Runner,11132,1.14,3.22,-7.6
11-05-2012,18629.118443511557,2007 4Runner,11132,1.14,3.22,-7.6
01-05-2013,18320.936940406278,2007 4Runner,11132,1.14,3.22,-7.6
03-07-2013,18052.47637816388,2007 4Runner,11132,1.14,3.22,-7.6
05-07-2013,18208.310601799774,2007 4Runner,11132,1.14,3.22,-7.6
07-07-2013,18347.223496966355,2007 4Runner,11132,1.14,3.22,-7.6
09-06-2013,17701.198293881702,2007 4Runner,11132,1.14,3.22,-7.6
11-06-2013,17360.800763449133,2007 4Runner,11132,1.14,3.22,-7.6
01-06-2014,17048.49937089653,2007 4Runner,11132,1.14,3.22,-7.6
03-08-2014,16696.889066979704,2007 4Runner,11132,1.14,3.22,-7.6
05-08-2014,17070.305064809803,2007 4Runner,11132,1.14,3.22,-7.6
07-08-2014,17023.56104293767,2007 4Runner,11132,1.14,3.22,-7.6
09-07-2014,16944.54526045134,2007 4Runner,11132,1.14,3.22,-7.6
11-07-2014,16421.23032083145,2007 4Runner,11132,1.14,3.22,-7.6
01-07-2015,15901.981963379441,2007 4Runner,11132,1.14,3.22,-7.6
03-09-2015,15479.751166883465,2007 4Runner,11132,1.14,3.22,-7.6
05-09-2015,15423.824422442245,2007 4Runner,11132,1.14,3.22,-7.6
07-09-2015,15584.235817301114,2007 4Runner,11132,1.14,3.22,-7.6
09-08-2015,15445.301915647135,2007 4Runner,11132,1.14,3.22,-7.6
11-08-2015,14969.813395847288,2007 4Runner,11132,1.14,3.22,-7.6
01-08-2016,14661.539328562974,2007 4Runner,11132,1.14,3.22,-7.6
03-09-2016,14446.83407236826,2007 4Runner,11132,1.14,3.22,-7.6
05-09-2016,14423.284659265746,2007 4Runner,11132,1.14,3.22,-7.6
07-09-2016,14423.076362427435,2007 4Runner,11132,1.14,3.22,-7.6
09-08-2016,14492.785542168675,2007 4Runner,11132,1.14,3.22,-7.6
11-08-2016,14431.953037217088,2007 4Runner,11132,1.14,3.22,-7.6
01-08-2017,13856.059387060159,2007 4Runner,11132,1.14,3.22,-7.6
03-10-2017,13417.03440391478,2007 4Runner,11132,1.14,3.22,-7.6
05-10-2017,13088.772067550964,2007 4Runner,11132,1.14,3.22,-7.6
07-10-2017,12904.366570605187,2007 4Runner,11132,1.14,3.22,-7.6
09-09-2017,12671.499766959027,2007 4Runner,11132,1.14,3.22,-7.6
11-09-2017,12580.225243128963,2007 4Runner,11132,1.14,3.22,-7.6
01-09-2018,12278.037401362015,2007 4Runner,11132,1.14,3.22,-7.6
03-11-2018,12064.304373547433,2007 4Runner,11132,1.14,3.22,-7.6
05-11-2018,12001.940413002985,2007 4Runner,11132,1.14,3.22,-7.6
07-11-2018,11903.124857780962,2007 4Runner,11132,1.14,3.22,-7.6
09-10-2018,11878.021819797801,2007 4Runner,11132,1.14,3.22,-7.6
11-10-2018,11683.093007816682,2007 4Runner,11132,1.14,3.22,-7.6
01-10-2019,11542.14989676073,2007 4Runner,11132,1.14,3.22,-7.6
03-12-2019,11155.780077460098,2007 4Runner,11132,1.14,3.22,-7.6
05-12-2019,11039.736754229742,2007 4Runner,11132,1.14,3.22,-7.6
07-12-2019,10954.044832886133,2007 4Runner,11132,1.14,3.22,-7.6
09-11-2019,10775.748848168918,2007 4Runner,11132,1.14,3.22,-7.6
11-11-2019,10791.32130401214,2007 4Runner,11132,1.14,3.22,-7.6
01-11-2020,10709.453561491375,2007 4Runner,11132,1.14,3.22,-7.6
03-12-2020,10478.91552595706,2007 4Runner,11132,1.14,3.22,-7.6
05-12-2020,10131.833104724234,2007 4Runner,11132,1.14,3.22,-7.6
07-12-2020,10156.713964759123,2007 4Runner,11132,1.14,3.22,-7.6
09-11-2020,10838.625067521336,2007 4Runner,11132,1.14,3.22,-7.6
11-11-2020,11367.478277362936,2007 4Runner,11132,1.14,3.22,-7.6
01-11-2021,11243.48473797947,2007 4Runner,11132,1.14,3.22,-7.6
03-13-2021,11043.21695496679,2007 4Runner,11132,1.14,3.22,-7.6
05-13-2021,11738.21874884392,2007 4Runner,11132,1.14,3.22,-7.6
07-13-2021,12901.994768063078,2007 4Runner,11132,1.14,3.22,-7.6
09-12-2021,12868.247849995865,2007 4Runner,11132,1.14,3.22,-7.6
11-12-2021,12898.590241153934,2007 4Runner,11132,1.14,3.22,-7.6
01-12-2022,12833.671875,2007 4Runner,11132,1.14,3.22,-7.6
03-14-2022,13255.934971025446,2007 4Runner,11132,1.14,3.22,-7.6
05-14-2022,13171.547120605888,2007 4Runner,11132,1.14,3.22,-7.6
07-14-2022,13366.118831102483,2007 4Runner,11132,1.14,3.22,-7.6
09-13-2022,13016.02370755975,2007 4Runner,11132,1.14,3.22,-7.6
11-13-2022,12495.371565897285,2007 4Runner,11132,1.14,3.22,-7.6
01-13-2023,12386.365100045037,2007 4Runner,11132,1.14,3.22,-7.6
03-15-2023,12328.279727903691,2007 4Runner,11132,1.14,3.22,-7.6
05-15-2023,12788.438449449974,2007 4Runner,11132,1.14,3.22,-7.6
07-15-2023,12758.383948067276,2007 4Runner,11132,1.14,3.22,-7.6
09-14-2023,12330.470219025825,2007 4Runner,11132,1.14,3.22,-7.6
11-14-2023,12095.113075711848,2007 4Runner,11132,1.14,3.22,-7.6
01-14-2024,12023.00149939265,2007 4Runner,11132,1.14,3.22,-7.6
03-15-2024,11977.619254134323,2007 4Runner,11132,1.14,3.22,-7.6
05-15-2024,12011.54891737717,2007 4Runner,11132,1.14,3.22,-7.6
07-15-2024,11552.876509459278,2007 4Runner,11132,1.14,3.22,-7.6
09-14-2024,11343.545963636363,2007 4Runner,11132,1.14,3.22,-7.6
11-14-2024,11404.210730834035,2007 4Runner,11132,1.14,3.22,-7.6
01-14-2025,10880.961121157323,2007 4Runner,11132,1.14,3.22,-7.6
03-16-2025,10894.155469592633,2007 4Runner,11132,1.14,3.22,-7.6
11-02-2008,18808.832100591717,2005 4Runner,10093,1.75,3.43,-5.21
01-02-2009,18395.868814019497,2005 4Runner,10093,1.75,3.43,-5.21
03-04-2009,18585.56706881144,2005 4Runner,10093,1.75,3.43,-5.21
05-04-2009,19301.10220396926,2005 4Runner,10093,1.75,3.43,-5.21
07-04-2009,19302.717681811788,2005 4Runner,10093,1.75,3.43,-5.21
09-03-2009,19396.76157065485,2005 4Runner,10093,1.75,3.43,-5.21
11-03-2009,19439.12302610377,2005 4Runner,10093,1.75,3.43,-5.21
01-03-2010,19195.53384024876,2005 4Runner,10093,1.75,3.43,-5.21
03-05-2010,18947.14749842217,2005 4Runner,10093,1.75,3.43,-5.21
05-05-2010,18778.883419577403,2005 4Runner,10093,1.75,3.43,-5.21
07-05-2010,18479.09235523871,2005 4Runner,10093,1.75,3.43,-5.21
09-04-2010,18445.664078222067,2005 4Runner,10093,1.75,3.43,-5.21
11-04-2010,18422.901101132724,2005 4Runner,10093,1.75,3.43,-5.21
01-04-2011,18127.151439327856,2005 4Runner,10093,1.75,3.43,-5.21
03-06-2011,18052.550843385074,2005 4Runner,10093,1.75,3.43,-5.21
05-06-2011,17847.852992490327,2005 4Runner,10093,1.75,3.43,-5.21
07-06-2011,17308.91967308103,2005 4Runner,10093,1.75,3.43,-5.21
09-05-2011,16928.252374177486,2005 4Runner,10093,1.75,3.43,-5.21
11-05-2011,16254.722337365705,2005 4Runner,10093,1.75,3.43,-5.21
01-05-2012,15429.565348965898,2005 4Runner,10093,1.75,3.43,-5.21
03-06-2012,15255.871008657137,2005 4Runner,10093,1.75,3.43,-5.21
05-06-2012,15093.597356844617,2005 4Runner,10093,1.75,3.43,-5.21
07-06-2012,15075.412544353998,2005 4Runner,10093,1.75,3.43,-5.21
09-05-2012,14701.989244438506,2005 4Runner,10093,1.75,3.43,-5.21
11-05-2012,14324.311257280579,2005 4Runner,10093,1.75,3.43,-5.21
01-05-2013,13808.957591136763,2005 4Runner,10093,1.75,3.43,-5.21
03-07-2013,13713.631316336965,2005 4Runner,10093,1.75,3.43,-5.21
05-07-2013,13757.583941000994,2005 4Runner,10093,1.75,3.43,-5.21
07-07-2013,13778.14552994687,2005 4Runner,10093,1.75,3.43,-5.21
09-06-2013,13597.866015639614,2005 4Runner,10093,1.75,3.43,-5.21
11-06-2013,13021.777727027364,2005 4Runner,10093,1.75,3.43,-5.21
01-06-2014,13148.35817292718,2005 4Runner,10093,1.75,3.43,-5.21
03-08-2014,13035.607294824373,2005 4Runner,10093,1.75,3.43,-5.21
05-08-2014,13195.638758175737,2005 4Runner,10093,1.75,3.43,-5.21
07-08-2014,13399.176639911431,2005 4Runner,10093,1.75,3.43,-5.21
09-07-2014,13152.53703994761,2005 4Runner,10093,1.75,3.43,-5.21
11-07-2014,12793.526560224933,2005 4Runner,10093,1.75,3.43,-5.21
01-07-2015,12619.46589265135,2005 4Runner,10093,1.75,3.43,-5.21
03-09-2015,12580.3100185864,2005 4Runner,10093,1.75,3.43,-5.21
05-09-2015,12519.102009043403,2005 4Runner,10093,1.75,3.43,-5.21
07-09-2015,12460.300458715596,2005 4Runner,10093,1.75,3.43,-5.21
09-08-2015,12541.274682320442,2005 4Runner,10093,1.75,3.43,-5.21
11-08-2015,12010.885646749835,2005 4Runner,10093,1.75,3.43,-5.21
01-08-2016,11670.472617993168,2005 4Runner,10093,1.75,3.43,-5.21
03-09-2016,11501.50170472663,2005 4Runner,10093,1.75,3.43,-5.21
05-09-2016,11427.836940755178,2005 4Runner,10093,1.75,3.43,-5.21
07-09-2016,11309.109660450678,2005 4Runner,10093,1.75,3.43,-5.21
09-08-2016,11104.980021121144,2005 4Runner,10093,1.75,3.43,-5.21
11-08-2016,10751.11083638147,2005 4Runner,10093,1.75,3.43,-5.21
01-08-2017,10604.461426115058,2005 4Runner,10093,1.75,3.43,-5.21
03-10-2017,10446.395977277763,2005 4Runner,10093,1.75,3.43,-5.21
05-10-2017,10376.782935617503,2005 4Runner,10093,1.75,3.43,-5.21
07-10-2017,10245.366566340606,2005 4Runner,10093,1.75,3.43,-5.21
09-09-2017,10202.818931902235,2005 4Runner,10093,1.75,3.43,-5.21
11-09-2017,9993.334378986552,2005 4Runner,10093,1.75,3.43,-5.21
01-09-2018,9832.805404679788,2005 4Runner,10093,1.75,3.43,-5.21
03-11-2018,9675.119735501401,2005 4Runner,10093,1.75,3.43,-5.21
05-11-2018,9582.434897985819,2005 4Runner,10093,1.75,3.43,-5.21
07-11-2018,9576.700499367613,2005 4Runner,10093,1.75,3.43,-5.21
09-10-2018,9545.145069695405,2005 4Runner,10093,1.75,3.43,-5.21
11-10-2018,9360.093840027113,2005 4Runner,10093,1.75,3.43,-5.21
01-10-2019,9173.43628577868,2005 4Runner,10093,1.75,3.43,-5.21
03-12-2019,8891.544089558574,2005 4Runner,10093,1.75,3.43,-5.21
05-12-2019,9026.893905855983,2005 4Runner,10093,1.75,3.43,-5.21
07-12-2019,9094.280362563477,2005 4Runner,10093,1.75,3.43,-5.21
09-11-2019,8870.356497316538,2005 4Runner,10093,1.75,3.43,-5.21
11-11-2019,8657.145625162915,2005 4Runner,10093,1.75,3.43,-5.21
01-11-2020,8503.578990228014,2005 4Runner,10093,1.75,3.43,-5.21
03-12-2020,8405.921918435924,2005 4Runner,10093,1.75,3.43,-5.21
05-12-2020,8358.432702740542,2005 4Runner,10093,1.75,3.43,-5.21
07-12-2020,8381.440582918618,2005 4Runner,10093,1.75,3.43,-5.21
09-11-2020,9070.325271561582,2005 4Runner,10093,1.75,3.43,-5.21
11-11-2020,9188.908764268219,2005 4Runner,10093,1.75,3.43,-5.21
01-11-2021,9187.55427014068,2005 4Runner,10093,1.75,3.43,-5.21
03-13-2021,9312.1484948363,2005 4Runner,10093,1.75,3.43,-5.21
05-13-2021,10003.659904228483,2005 4Runner,10093,1.75,3.43,-5.21
07-13-2021,10821.066231421613,2005 4Runner,10093,1.75,3.43,-5.21
09-12-2021,10941.17144401783,2005 4Runner,10093,1.75,3.43,-5.21
11-12-2021,10917.843214285715,2005 4Runner,10093,1.75,3.43,-5.21
01-12-2022,11466.341120261852,2005 4Runner,10093,1.75,3.43,-5.21
03-14-2022,11503.327687051193,2005 4Runner,10093,1.75,3.43,-5.21
05-14-2022,11332.03693636514,2005 4Runner,10093,1.75,3.43,-5.21
07-14-2022,11403.46874301988,2005 4Runner,10093,1.75,3.43,-5.21
09-13-2022,11028.83346284065,2005 4Runner,10093,1.75,3.43,-5.21
11-13-2022,10857.563479847215,2005 4Runner,10093,1.75,3.43,-5.21
01-13-2023,11147.084995959973,2005 4Runner,10093,1.75,3.43,-5.21
03-15-2023,10798.65848965849,2005 4Runner,10093,1.75,3.43,-5.21
05-15-2023,10972.689702372596,2005 4Runner,10093,1.75,3.43,-5.21
07-15-2023,10828.279018642279,2005 4Runner,10093,1.75,3.43,-5.21
09-14-2023,10737.039861424159,2005 4Runner,10093,1.75,3.43,-5.21
11-14-2023,10343.214177421863,2005 4Runner,10093,1.75,3.43,-5.21
01-14-2024,10254.241461415788,2005 4Runner,10093,1.75,3.43,-5.21
03-15-2024,10237.103856355845,2005 4Runner,10093,1.75,3.43,-5.21
05-15-2024,10463.471911143748,2005 4Runner,10093,1.75,3.43,-5.21
07-15-2024,10430.199385904001,2005 4Runner,10093,1.75,3.43,-5.21
09-14-2024,10016.309317274088,2005 4Runner,10093,1.75,3.43,-5.21
11-14-2024,10241.399896220704,2005 4Runner,10093,1.75,3.43,-5.21
01-14-2025,9849.531685870224,2005 4Runner,10093,1.75,3.43,-5.21
03-16-2025,9961.47582789179,2005 4Runner,10093,1.75,3.43,-5.21
01-03-2010,31902.5,2010 4Runner,15679,-0.48,-2.3,-5.74
03-05-2010,34762.82418964233,2010 4Runner,15679,-0.48,-2.3,-5.74
05-05-2010,36288.19491959064,2010 4Runner,15679,-0.48,-2.3,-5.74
07-05-2010,36191.865097102345,2010 4Runner,15679,-0.48,-2.3,-5.74
09-04-2010,36278.51770169851,2010 4Runner,15679,-0.48,-2.3,-5.74
11-04-2010,34360.855688282136,2010 4Runner,15679,-0.48,-2.3,-5.74
01-04-2011,33807.83220054374,2010 4Runner,15679,-0.48,-2.3,-5.74
03-06-2011,33922.062557316916,2010 4Runner,15679,-0.48,-2.3,-5.74
05-06-2011,34268.64702389269,2010 4Runner,15679,-0.48,-2.3,-5.74
07-06-2011,34329.390246734394,2010 4Runner,15679,-0.48,-2.3,-5.74
09-05-2011,33597.70696650052,2010 4Runner,15679,-0.48,-2.3,-5.74
11-05-2011,32850.424905918575,2010 4Runner,15679,-0.48,-2.3,-5.74
01-05-2012,32397.991622542977,2010 4Runner,15679,-0.48,-2.3,-5.74
03-06-2012,32183.046743426705,2010 4Runner,15679,-0.48,-2.3,-5.74
05-06-2012,32104.79840221498,2010 4Runner,15679,-0.48,-2.3,-5.74
07-06-2012,31671.607869366668,2010 4Runner,15679,-0.48,-2.3,-5.74
09-05-2012,31128.040709856745,2010 4Runner,15679,-0.48,-2.3,-5.74
11-05-2012,30764.727743094158,2010 4Runner,15679,-0.48,-2.3,-5.74
01-05-2013,30235.24405127755,2010 4Runner,15679,-0.48,-2.3,-5.74
03-07-2013,30114.09454968042,2010 4Runner,15679,-0.48,-2.3,-5.74
05-07-2013,29947.289010471555,2010 4Runner,15679,-0.48,-2.3,-5.74
07-07-2013,29816.977274725275,2010 4Runner,15679,-0.48,-2.3,-5.74
09-06-2013,29508.921507858005,2010 4Runner,15679,-0.48,-2.3,-5.74
11-06-2013,29075.367864029777,2010 4Runner,15679,-0.48,-2.3,-5.74
01-06-2014,28862.444008222374,2010 4Runner,15679,-0.48,-2.3,-5.74
03-08-2014,28752.55165630379,2010 4Runner,15679,-0.48,-2.3,-5.74
05-08-2014,28834.622572837292,2010 4Runner,15679,-0.48,-2.3,-5.74
07-08-2014,28800.957412914187,2010 4Runner,15679,-0.48,-2.3,-5.74
09-07-2014,28381.77377439751,2010 4Runner,15679,-0.48,-2.3,-5.74
11-07-2014,27775.364970587652,2010 4Runner,15679,-0.48,-2.3,-5.74
01-07-2015,27194.882599439778,2010 4Runner,15679,-0.48,-2.3,-5.74
03-09-2015,26990.640350209364,2010 4Runner,15679,-0.48,-2.3,-5.74
05-09-2015,27625.752661617826,2010 4Runner,15679,-0.48,-2.3,-5.74
07-09-2015,27909.626389073066,2010 4Runner,15679,-0.48,-2.3,-5.74
09-08-2015,27513.686335562248,2010 4Runner,15679,-0.48,-2.3,-5.74
11-08-2015,27143.94283207837,2010 4Runner,15679,-0.48,-2.3,-5.74
01-08-2016,26492.504772350705,2010 4Runner,15679,-0.48,-2.3,-5.74
03-09-2016,26080.47395846075,2010 4Runner,15679,-0.48,-2.3,-5.74
05-09-2016,25729.602622116774,2010 4Runner,15679,-0.48,-2.3,-5.74
07-09-2016,25332.541623254845,2010 4Runner,15679,-0.48,-2.3,-5.74
09-08-2016,24762.109723369118,2010 4Runner,15679,-0.48,-2.3,-5.74
11-08-2016,23847.214348960202,2010 4Runner,15679,-0.48,-2.3,-5.74
01-08-2017,23029.373427329097,2010 4Runner,15679,-0.48,-2.3,-5.74
03-10-2017,22292.84065293432,2010 4Runner,15679,-0.48,-2.3,-5.74
05-10-2017,21840.34490693542,2010 4Runner,15679,-0.48,-2.3,-5.74
07-10-2017,21973.61233877234,2010 4Runner,15679,-0.48,-2.3,-5.74
09-09-2017,21968.03701583667,2010 4Runner,15679,-0.48,-2.3,-5.74
11-09-2017,21334.676629056794,2010 4Runner,15679,-0.48,-2.3,-5.74
01-09-2018,20921.546588990765,2010 4Runner,15679,-0.48,-2.3,-5.74
03-11-2018,20601.579298519096,2010 4Runner,15679,-0.48,-2.3,-5.74
05-11-2018,20415.363227105794,2010 4Runner,15679,-0.48,-2.3,-5.74
07-11-2018,20336.80974354145,2010 4Runner,15679,-0.48,-2.3,-5.74
09-10-2018,20020.04593726846,2010 4Runner,15679,-0.48,-2.3,-5.74
11-10-2018,19727.91450236967,2010 4Runner,15679,-0.48,-2.3,-5.74
