Date,Price,Car Type,Avg Price,Last 30 days,Last 90 days,YoY Change
01-14-2025,40462.30232361858,2023 Wrangler,38005,-0.27,-3.8,-19.04
03-16-2025,38740.672685717174,2023 Wrangler,38005,-0.27,-3.8,-19.04
03-12-2019,36840.864641853936,2019 Wrangler,27493,1.33,-1.47,-14.58
05-12-2019,37785.013478053435,2019 Wrangler,27493,1.33,-1.47,-14.58
07-12-2019,34364.926014760145,2019 Wrangler,27493,1.33,-1.47,-14.58
09-11-2019,33266.69888475836,2019 Wrangler,27493,1.33,-1.47,-14.58
11-11-2019,32003.14951797459,2019 Wrangler,27493,1.33,-1.47,-14.58
01-11-2020,31199.49148584567,2019 Wrangler,27493,1.33,-1.47,-14.58
03-12-2020,30661.756191657194,2019 Wrangler,27493,1.33,-1.47,-14.58
05-12-2020,30900.823235867447,2019 Wrangler,27493,1.33,-1.47,-14.58
07-12-2020,31402.07621399903,2019 Wrangler,27493,1.33,-1.47,-14.58
09-11-2020,34016.232131377474,2019 Wrangler,27493,1.33,-1.47,-14.58
11-11-2020,34631.33092127026,2019 Wrangler,27493,1.33,-1.47,-14.58
01-11-2021,34079.22396796057,2019 Wrangler,27493,1.33,-1.47,-14.58
03-13-2021,33529.95348180678,2019 Wrangler,27493,1.33,-1.47,-14.58
05-13-2021,34848.322593080404,2019 Wrangler,27493,1.33,-1.47,-14.58
07-13-2021,38181.14461083617,2019 Wrangler,27493,1.33,-1.47,-14.58
09-12-2021,38746.77380102437,2019 Wrangler,27493,1.33,-1.47,-14.58
11-12-2021,38836.08236702798,2019 Wrangler,27493,1.33,-1.47,-14.58
01-12-2022,39311.87165524914,2019 Wrangler,27493,1.33,-1.47,-14.58
03-14-2022,38544.29902455432,2019 Wrangler,27493,1.33,-1.47,-14.58
05-14-2022,37934.8617026212,2019 Wrangler,27493,1.33,-1.47,-14.58
07-14-2022,37793.302502245606,2019 Wrangler,27493,1.33,-1.47,-14.58
09-13-2022,39178.12672197275,2019 Wrangler,27493,1.33,-1.47,-14.58
11-13-2022,41427.736161674075,2019 Wrangler,27493,1.33,-1.47,-14.58
01-13-2023,39395.63438750094,2019 Wrangler,27493,1.33,-1.47,-14.58
03-15-2023,37929.32379031419,2019 Wrangler,27493,1.33,-1.47,-14.58
05-15-2023,38695.031917173015,2019 Wrangler,27493,1.33,-1.47,-14.58
07-15-2023,38745.71153308462,2019 Wrangler,27493,1.33,-1.47,-14.58
09-14-2023,37678.02907874003,2019 Wrangler,27493,1.33,-1.47,-14.58
11-14-2023,36395.30660002272,2019 Wrangler,27493,1.33,-1.47,-14.58
01-14-2024,34371.79348458646,2019 Wrangler,27493,1.33,-1.47,-14.58
03-15-2024,32567.0904176965,2019 Wrangler,27493,1.33,-1.47,-14.58
05-15-2024,32220.617105200075,2019 Wrangler,27493,1.33,-1.47,-14.58
07-15-2024,31703.421180630212,2019 Wrangler,27493,1.33,-1.47,-14.58
09-14-2024,31085.15653952112,2019 Wrangler,27493,1.33,-1.47,-14.58
11-14-2024,29933.869867696143,2019 Wrangler,27493,1.33,-1.47,-14.58
01-14-2025,28591.19893222719,2019 Wrangler,27493,1.33,-1.47,-14.58
03-16-2025,27467.671372495006,2019 Wrangler,27493,1.33,-1.47,-14.58
11-11-2019,35174.54522058823,2020 Wrangler,29317,0.85,-1.54,-12.63
01-11-2020,32589.29678468208,2020 Wrangler,29317,0.85,-1.54,-12.63
03-12-2020,34598.18544130067,2020 Wrangler,29317,0.85,-1.54,-12.63
05-12-2020,34398.598668157785,2020 Wrangler,29317,0.85,-1.54,-12.63
07-12-2020,34189.18968705548,2020 Wrangler,29317,0.85,-1.54,-12.63
09-11-2020,36278.563888043805,2020 Wrangler,29317,0.85,-1.54,-12.63
11-11-2020,36199.932401787504,2020 Wrangler,29317,0.85,-1.54,-12.63
01-11-2021,35020.52390745501,2020 Wrangler,29317,0.85,-1.54,-12.63
03-13-2021,33975.69347437425,2020 Wrangler,29317,0.85,-1.54,-12.63
05-13-2021,36023.756418946396,2020 Wrangler,29317,0.85,-1.54,-12.63
07-13-2021,39849.67569996349,2020 Wrangler,29317,0.85,-1.54,-12.63
09-12-2021,40791.592933680855,2020 Wrangler,29317,0.85,-1.54,-12.63
11-12-2021,40568.17504177608,2020 Wrangler,29317,0.85,-1.54,-12.63
01-12-2022,40724.497587470665,2020 Wrangler,29317,0.85,-1.54,-12.63
03-14-2022,39902.4902365878,2020 Wrangler,29317,0.85,-1.54,-12.63
05-14-2022,39183.8919793286,2020 Wrangler,29317,0.85,-1.54,-12.63
07-14-2022,39081.699521229966,2020 Wrangler,29317,0.85,-1.54,-12.63
09-13-2022,39159.54993972974,2020 Wrangler,29317,0.85,-1.54,-12.63
11-13-2022,41624.61947593231,2020 Wrangler,29317,0.85,-1.54,-12.63
01-13-2023,40220.990225292764,2020 Wrangler,29317,0.85,-1.54,-12.63
03-15-2023,39033.49813813316,2020 Wrangler,29317,0.85,-1.54,-12.63
05-15-2023,39775.362397072044,2020 Wrangler,29317,0.85,-1.54,-12.63
07-15-2023,40026.84441366922,2020 Wrangler,29317,0.85,-1.54,-12.63
09-14-2023,38968.10519191136,2020 Wrangler,29317,0.85,-1.54,-12.63
11-14-2023,37628.28174239022,2020 Wrangler,29317,0.85,-1.54,-12.63
01-14-2024,35654.62394726156,2020 Wrangler,29317,0.85,-1.54,-12.63
03-15-2024,33938.00550530869,2020 Wrangler,29317,0.85,-1.54,-12.63
05-15-2024,33567.50929208498,2020 Wrangler,29317,0.85,-1.54,-12.63
07-15-2024,33260.90385766037,2020 Wrangler,29317,0.85,-1.54,-12.63
09-14-2024,32734.09692131668,2020 Wrangler,29317,0.85,-1.54,-12.63
11-14-2024,32041.137252218843,2020 Wrangler,29317,0.85,-1.54,-12.63
01-14-2025,30571.39849236951,2020 Wrangler,29317,0.85,-1.54,-12.63
03-16-2025,29399.810683830885,2020 Wrangler,29317,0.85,-1.54,-12.63
01-14-2025,39304.34782608696,2025 Wrangler,43869,2.28,0.46,0.0
03-16-2025,41897.23233695652,2025 Wrangler,43869,2.28,0.46,0.0
© 2025 CarGurus, Inc., All Rights Reserved.
